Event,Platform,White,Black,Result,WhiteElo,BlackElo,UTCDate,UTCTime,ECO,TimeControl,Termination,Link,Moves
Live Chess,Chess.com,davidsingh13042000,dhawalplaysd4,1-0,1780,1840,2020.11.28,16:02:48,A16,60,davidsingh13042000 won by checkmate,Chess.com,c4 d5 cxd5 Nf6 Nc3 Nxd5 Nxd5 Qxd5 d3 Nc6 Bd2 e6 Nf3 Bc5 g3 Ne5 Bg2 Bd7 O-O Qd6 a3 Rb8 b4 Bb6 Bc3 Nxf3+ Bxf3 Bc6 Bxc6+ Qxc6 Bxg7 Rg8 Bf6 e5 Bxe5 Qe6 Bf4 Rg6 Rc1 Rf6 Qd2 Qd5 e4 Qd7 e5 Re6 Rfd1 Rc6 d4 Rxc1 Rxc1 Rc8 d5 c6 d6 Qe6 Re1 Qd7 Be3 Bxe3 Qxe3 Kd8 f4 Qe8 Qxa7 Kd7 Qxb7+ Kd8 Qb6+ Kd7 a4 Qd8 Qc5 Ke6 a5 Qd7 Qc4+ Kf5 Kg2 Kg6 h3 Qf5 g4 Qxf4 Qxf4 Kg7 Qf6+ Kf8 Rf1 Rc7 dxc7 Ke8 c8=Q#
Live Chess,Chess.com,dhawalplaysd4,davidsingh13042000,1-0,1850,1770,2020.11.28,16:02:24,A45,60,dhawalplaysd4 won by resignation,Chess.com,e3 Nf6 d4 d6 Nc3 Nbd7 Nf3 e5 Bd3 e4 Nxe4 Nxe4 Bxe4 Be7 Qd3 O-O Bxh7+
Live Chess,Chess.com,luevano1992,dhawalplaysd4,1/2-1/2,1833,1843,2020.11.28,15:59:56,A00,60,Game drawn by timeout vs insufficient material,Chess.com,g3 d5 Bg2 e6 e3 Nf6 Ne2 Nc6 d4 Bd7 b3 Be7 Bb2 O-O Nbc3 a6 f3 b5 g4 b4 Na4 Na7 Nc5 Bxc5 dxc5 Bc6 g5 Nd7 f4 f6 h4 d4 Bxc6 Nxc6 Nxd4 Nxd4 Qxd4 e5 Qxb4 exf4 exf4 Re8+ Kd1 Nxc5+ Kc1 Qd6 Rd1 Qc6 gxf6 gxf6 Kb1 Re6 Qc4 Re8 Bxf6 Kf7 Bg5 h6 Bxh6 Kg6 Bg5 Re1 Rxe1 Rxe1+ Kb2 Rxa1 Kxa1 Kh5 Qg8 Qg6 Qxg6+ Kxg6 Kb2 Kf5 Kc3 Ne4+ Kc4 Nd6+ Kc5 Ne4+ Kc6 Nd2 Kxc7 Nf3 Kb6 Nd4 Kxa6 Nxc2 a4 Nb4+ Ka5 Nd3 Kb6 Nb2 a5 Nd3 a6 Nf2 a7 Ng4 a8=Q Nf6 Qf8 Ke4 Qxf6 Kf3
Live Chess,Chess.com,dhawalplaysd4,nickpros,1-0,1843,1867,2020.11.28,15:58:44,C21,60,dhawalplaysd4 won by checkmate,Chess.com,e4 e5 d4 exd4 c3 dxc3 Bc4 cxb2 Bxb2 Nf6 e5 d5 exd6 Bxd6 Qb3 O-O Nf3 Bg4 O-O Bxf3 Qxf3 Nc6 Nd2 Ne5 Qe2 Nxc4 Qxc4 Re8 Rfe1 Rxe1+ Rxe1 Qd7 Ne4 Nxe4 Qxe4 h6 Qd4 Qc6 Qxg7#
Live Chess,Chess.com,Cruzcampo,dhawalplaysd4,0-1,1762,1834,2020.11.28,15:56:31,A06,60,dhawalplaysd4 won on time,Chess.com,d3 d5 Nf3 e6 h3 Nf6 Bd2 Nc6 e3 Bd7 Be2 Be7 a3 O-O O-O a6 d4 e5 dxe5 Ne8 Nc3 f6 exf6 Nxf6 Na4 Nb8 Bb4 Bxa4 Bxe7 Qxe7 b3 Bc6 a4 Ne4 Nd4 Nc3 Qd2 Nxe2+ Qxe2 Nd7 Nxc6 bxc6 Qd3 Ne5 Qc3 Qg5 f4 d4 Qxd4 Qf6 fxe5 Qe6 Rxf8+ Rxf8 Rf1 Qd5 Qxd5+ cxd5 Rxf8+ Kxf8 Kf2 Ke7 Kf3 Ke6 Kf4 g6 g4 h5 g5 h4 e4 d4 b4 c6 b5 axb5 axb5 cxb5 Kg4 b4 Kf3 d3 cxd3 b3 Ke3 b2
Live Chess,Chess.com,dhawalplaysd4,coolboy278,0-1,1490,1723,2020.11.28,12:30:37,B80,180+2,coolboy278 won by checkmate,Chess.com,e4 e6 d4 c5 Nf3 cxd4 Nxd4 a6 Nc3 d6 Be3 Nf6 Bd3 Be7 h3 O-O g4 Nc6 g5 Nd7 h4 Qc7 g6 fxg6 Nxe6 Qa5 Nxf8 Nxf8 Qd2 Ne5 Nd5 Nf3+ Ke2 Nxd2 Nxe7+ Kh8 Bxd2 Qe5 Nd5 Ne6 f4 Qh5+ Ke3 Nc5 Be2 Qh6 Kd4 Ne6+ Kc3 g5 f5 Nf4 Nxf4 gxf4 Raf1 Qf6+ Kd3 d5 Rxf4 dxe4+ Kxe4 Bd7 Bc3 Bc6+ Ke3 Qe7+ Kd2 Bxh1 Rg4 Rd8+ Ke1 Bf3 Bxg7+ Qxg7 Rxg7 Kxg7 Bxf3 Kf6 Bxb7 Rb8 Bxa6 Rxb2 Bd3 Rxa2 Kd2 Ra4 Kc3 Rxh4 Kb3 Rh3 Kc4 Rf3 Kd5 Rxd3+ cxd3 Kxf5 Kc5 h5 d4 h4 d5 h3 d6 Ke6 Kc6 h2 d7 h1=Q+ Kc7 Qc1+ Kd8 Qc6 Ke8 Qxd7+ Kf8 Qf7#
Live Chess,Chess.com,Aquarius23,dhawalplaysd4,0-1,862,1827,2020.11.28,12:16:40,A02,60,dhawalplaysd4 won by checkmate,Chess.com,f4 f5 Nf3 Nc6 e3 e6 Be2 Nf6 O-O g6 Qe1 Be7 Qf2 d5 b3 Ne4 Bb2 Nxf2 c3 Nd3 Rf2 Nxb2 Na3 Nd3 Nc4 Nxf2 Kxf2 dxc4 bxc4 e5 Rb1 e4 Nd4 Nxd4 cxd4 h5 Rb5 g5 d5 gxf4 exf4 Bh4+ g3 a6 Rb3 Rg8 d3 Bd7 dxe4 fxe4 Re3 b5 Rxe4+ Kf8 cxb5 Bxb5 Bxb5 axb5 a4 Rxa4 Rxa4 bxa4 Ke2 Qxd5 Ke3 Rg7 Ke2 Re7+ Kf2 Qd2+ Kf3 Re3#
Live Chess,Chess.com,dhawalplaysd4,Aquarius23,1-0,1827,862,2020.11.28,12:15:27,A02,60,dhawalplaysd4 won by checkmate,Chess.com,f4 f5 Nf3 Nf6 Nc3 d6 e3 Nc6 d4 Bd7 d5 e5 dxc6 Bxc6 fxe5 dxe5 Nxe5 Rc8 Qxd8+ Rxd8 Nxc6 bxc6 Bd2 Bc5 O-O-O O-O Na4 Rfe8 Nxc5 Rd5 Nb7 a6 Bxa6 Rde5 Bc3 Ne4 Bxe5 Rxe5 Rd8+ Kf7 Rhd1 Nf2 R1d7+ Kf6 b3 Kg5 h4+ Kxh4 Rxg7 Kh5 Rxh7+ Kg4 Rg8#
Live Chess,Chess.com,dhawalplaysd4,hkhattar14,1-0,1827,809,2020.11.28,12:13:02,B00,60,dhawalplaysd4 won by checkmate,Chess.com,e4 Nc6 d4 Nf6 d5 Ne5 f4 Ng6 e5 Ng4 Qxg4 f5 Qxf5 Nxe5 fxe5 e6 dxe6 dxe6 Qf3 Be7 Bd3 Bd7 Nh3 Rf8 Qh5+ g6 Bxg6+ Rf7 Bxf7+ Kf8 Bh6#
Live Chess,Chess.com,hkhattar14,dhawalplaysd4,0-1,809,1827,2020.11.28,12:10:29,A06,60,dhawalplaysd4 won on time,Chess.com,e4 d5 Nf3 dxe4 Nd4 e5 Nf5 Bxf5 f3 exf3 gxf3 Qe7 Qe2 Qd6 d3 Nf6 Bd2 Nd5 Nc3 Nf4 Bxf4 f6 d4 Be7 dxe5 fxe5 Bxe5 Qe6 Bxg7 Qxe2+ Bxe2 Rg8 Be5 Bxc2 Rc1 Bf5 f4 Na6 Bc4 Rg2 Rf1 Rd8 Rd1 Rxd1+ Nxd1 Nc5 Nc3 Nd3+ Kd1 Nf2+ Rxf2 Rxf2 Ke1 Rxh2 Ne2 Bg4 Nd4 Bh4+ Kf1 Rf2+ Kg1 Bg3 Bf1 Bf3 Nxf3 Rxf3 Bh3 Bf2+ Kg2 Rg3+ Kxf2 Rxh3 Bg7 Rh2+ Ke3 Rh3+ Kd4 Kf7 Kc5 Kxg7 Kd5 Rh4 Ke6 Rxf4 Kd7 h5 Kxc7 h4 Kxb7 h3 Kxa7 h2 Kb6 h1=Q a4 Qd1 a5 Rb4+ Ka6 Qd6+
Live Chess,Chess.com,dhawalplaysd4,hkhattar14,1-0,1827,809,2020.11.28,12:08:57,C24,60,dhawalplaysd4 won by checkmate,Chess.com,e4 e5 d4 exd4 c3 Nf6 Bc4 Nc6 cxd4 b6 d5 Bb7 dxc6 Qe7 cxb7 Rb8 Qe2 Qb4+ Bd2 Qxc4 Qxc4 Nxe4 Qxc7 Bb4 Qxb8+ Ke7 Qxh8 Kf6 b8=Q d6 Qbd8+ Kg6 h4 d5 f3 Nf6 Bxb4 b5 Nd2 a5 g4 Nh5 gxh5+ Kxh5 Qg5#
Live Chess,Chess.com,Liverpool556,dhawalplaysd4,1-0,1848,1827,2020.11.28,11:44:54,D21,60,Liverpool556 won on time,Chess.com,d4 d5 c4 dxc4 Nf3 Nc6 e3 Bf5 Nc3 Nf6 a3 e6 Bxc4 Bd6 O-O Qe7 Re1 O-O e4 Bg4 e5 Bxf3 Qxf3 Nxd4 Qd1 Bxe5 Rxe5 Qd6 Re1 Rad8 Be3 Nf5 Qe2 h5 Rad1 Qc6 Rxd8 Rxd8 Bf4 Nd4 Qe3 Nc2 Qe2 Nxe1 Qxe1 Nd5 Bd2 Nxc3 Bd3 Rd7 Bxc3 Rd4 Bxd4 Qd5 Qe3 c5 h3 cxd4 Qe4 Qxe4 Bxe4 e5 Bd3 f5 Bc4+ Kh7 Bb3 Kg6 Bd1 e4 f3 d3 fxe4 b5 exf5+ Kxf5 Bb3 g5 Bd1 h4 Kf2 Ke4 g4 b4 Kg2 bxa3 bxa3 d2 Bf3+ Kd3 Bd1 a5 Kf1 a4 Be2+ Ke4 Bd1 Kf4 Bxa4 Kg3 Bd1 Kxh3 Be2
Live Chess,Chess.com,Mirtotun,dhawalplaysd4,1-0,1829,1835,2020.11.28,11:42:54,B02,60,Mirtotun won by checkmate,Chess.com,e4 d5 exd5 Nf6 Nc3 Nxd5 Nxd5 Qxd5 d4 Bf5 Nf3 Qe4+ Qe2 Qxc2 Qxc2 Bxc2 Ne5 Nc6 Bb5 Be4 f3 Bd5 Bf4 f6 Nxc6 bxc6 Ba4 Rb8 b3 e5 dxe5 fxe5 Bxe5 Kd7 O-O-O Bc5 Bxg7 Rhg8 Be5 Rxg2 f4 a5 Rxd5+ Ke6 Rxc5 Rd8 Rxc6+ Kf5 Rf6+ Ke4 Bc6+ Ke3 Rd1 Ke2 Rxd8 Rg1+ Kc2 Ke3 Rd2 Re1 Bd4#
Live Chess,Chess.com,dhawalplaysd4,minionice,0-1,1844,1818,2020.11.28,11:40:45,B02,60,minionice won by checkmate,Chess.com,e4 Nf6 d3 d5 e5 Nfd7 Nc3 e6 Nf3 c5 Bf4 Nc6 Qe2 Qb6 b3 c4 dxc4 Bb4 Bd2 Qa5 Qe3 Ndxe5 Nxe5 d4 Nxc6 dxe3 Nxa5 exd2+ Kxd2 Bxa5 a3 Bd7 Bd3 O-O-O b4 Bc7 c5 Bc6 Rae1 Bxg2 Rhg1 Bf4+ Kd1 Bf3+ Ne2 g6 c4 Rd7 Kc2 Rhd8 Nc1 Bxc1 Rxc1 Rxd3 Rce1 Rd2+ Kb3 b5 cxb5 R8d3+ Kc4 Bd5#
Live Chess,Chess.com,gk2500,dhawalplaysd4,0-1,1847,1853,2020.11.28,11:38:39,D02,60,dhawalplaysd4 won on time,Chess.com,d4 d5 e3 Nc6 Nf3 Nf6 Bb5 Bf5 Bxc6+ bxc6 O-O Qd6 Nbd2 Be4 c4 Bxf3 Qxf3 Rb8 c5 Qe6 Nb3 Qe4 Qe2 e6 f3 Qg6 Re1 Be7 e4 O-O e5 Nd7 f4 a5 Nd2 f6 exf6 Rxf6 Nf3 Rbf8 g3 h5 Nh4 Qg4 Qxg4 hxg4 Bd2 g5 Re2 gxf4 Bxf4 Rxf4 gxf4 Bxh4 Rxe6 Rxf4 Rg6+ Kh7 Rf1 Rxf1+ Kxf1 Nf8 Kg2 Nxg6 h3 Kh6 hxg4 Kg5 Kh3 Nf4+
Live Chess,Chess.com,9olives,dhawalplaysd4,1-0,1807,1845,2020.11.28,11:36:27,B01,60,9olives won by checkmate,Chess.com,e4 d5 e5 f6 exf6 Nxf6 d4 Nc6 c3 Bf5 Bd3 e6 Bxf5 exf5 f4 Bd6 Nf3 Qe7+ Ne5 Bxe5 dxe5 Ne4 O-O Rd8 Be3 h6 Nd2 g5 Nxe4 dxe4 Qb3 Rg8 Qxb7 Qd7 Rfd1 Qe6 Rxd8+ Kxd8 Rd1+ Ke7 Bc5+ Kf7 Qxc7+ Kg6 Rd6 Qxd6 Qxd6+ Kh5 Qxc6 gxf4 e6 f3 g3 e3 Bxe3 Rg4 Kf2 Ra4 a3 Ra5 Qxf3+ Kg6 Bd4 Re5 Bxe5 Kg5 Qf4+ Kg6 g4 h5 gxf5+ Kh7 Qg5 h4 Qg7#
Live Chess,Chess.com,dhawalplaysd4,Nottynerd,1-0,1854,1857,2020.11.28,11:34:09,C01,60,dhawalplaysd4 won on time,Chess.com,e4 e6 d4 d5 exd5 exd5 Nc3 Bd6 Nf3 c6 Be3 Nf6 Qe2 O-O O-O-O Re8 h3 Bf5 g4 Bg6 Qd2 Ne4 Nxe4 Bxe4 Bg2 Na6 Ne1 Qc7 Bxe4 Rxe4 f3 Ree8 Ng2 Re6 Rhe1 Rae8 Bg5 f6 Be3 Bb4 c3 Bd6 g5 Bg3 Re2 f5 f4 c5 h4 cxd4 Qxd4 b6 Rdd2 Nc5 Ne1 Ne4 Rd3 Bxe1 Rxe1 Qc5 Qxc5 Nxc5 Bxc5 Rxe1+ Kc2 bxc5 Rxd5 R8e2+ Kb3 g6 Kc4 Re4+ Kxc5 Rxf4 Rd8+ Kf7 Rd7+ Re7 Rd6 Rxh4 Ra6 Rg4 b4 Rxg5 Kb5 Rg3 Ka4 Rxc3 b5
Live Chess,Chess.com,dhawalplaysd4,Hacker123_XD,0-1,1846,1875,2020.11.28,11:31:45,B33,60,Hacker123_XD won on time,Chess.com,e4 c5 d4 cxd4 Nf3 Nc6 Nxd4 Nf6 Nxc6 bxc6 Nc3 e5 Bc4 Be7 Bg5 d6 Bxf6 Bxf6 Qf3 O-O h3 Be6 Bb3 Bxb3 axb3 Qb6 O-O Rad8 Rfd1 Be7 Na4 Qb7 Nc3 Qd7 Qd3 f5 exf5 Qxf5 Qxf5 Rxf5 Kh2 d5 f3 Bf6 Ne2 Re8 Ng3 Rg5 Rxa7 e4 fxe4 dxe4 Ne2 Bxb2 Rdd7 Bf6 Nf4 Rge5 g3 R8e7 h4 Rxd7 Rxd7 Rc5 Ra7 Rxc2+ Kh3 h6 Ra8+ Kh7 Kg4 Rb2 Kf5 Rxb3 Ne6 Rb5+ Kxe4 Re5+ Kf4 Rxe6 Ra4 Rd6 Kf5 Rd4 g4 Rxa4 Ke6 Rxg4 Kf7 Bb2 Ke6 Re4+ Kd7 Re7+
Live Chess,Chess.com,cfk29,dhawalplaysd4,0-1,1717,1854,2020.11.28,11:30:25,D07,60,dhawalplaysd4 won by resignation,Chess.com,d4 d5 c4 dxc4 Nc3 Nc6 Nf3 Nf6 Bf4 Bf5 e3 e6 Bxc4 Bd6 Bg3 Ne4 Nxe4 Bxe4 O-O a6 Rc1 b5 Bxb5 axb5 Rxc6 Bxc6 Qc2 Bb7 a3 Bxg3 hxg3 Bxf3 gxf3 Qg5 Qc6+ Ke7 Qc5+ Qxc5 dxc5 Rhd8 b4 Rxa3 Rb1 Rad3 Kg2 h5 f4 f6
Live Chess,Chess.com,dhawalplaysd4,polou70,0-1,1849,1929,2020.11.28,11:27:28,B02,60,polou70 won by checkmate,Chess.com,e4 d5 exd5 Nf6 Nc3 Nxd5 Nxd5 Qxd5 Nf3 Bg4 h3 Bh5 d3 c5 Bf4 Nc6 c4 Qd7 Be2 e6 Ne5 Nxe5 Bxe5 Bxe2 Qxe2 f6 Bg3 e5 O-O Bd6 f4 O-O fxe5 Bxe5 Bxe5 fxe5 Qxe5 Qxd3 Rxf8+ Rxf8 Qe6+ Kh8 Re1 Qd4+ Kh1 Qf4 Qe8 h6 Qe2 Qd4 Rd1 Qf4 Rd7 Qg3 Rxb7 Rf2 Qe1 Qxg2#
Live Chess,Chess.com,caparosso,dhawalplaysd4,0-1,1839,1855,2020.11.28,11:26:03,D00,60,dhawalplaysd4 won by resignation,Chess.com,d4 d5 e4 dxe4 Nc3 Nf6 f3 exf3 Nxf3 Nc6 d5 Nb4 Bc4 e6 Bg5 exd5 Nxd5 Nbxd5 Bxd5 Qe7+ Kf2 Qc5+ Be3 Qxd5 Qe2 Ne4+ Kg1 Bc5 Rd1 Bxe3+
Live Chess,Chess.com,dhawalplaysd4,THE-WILDEBEEST,1-0,1847,1833,2020.11.28,11:23:34,B33,60,dhawalplaysd4 won on time,Chess.com,e4 c5 d4 cxd4 Nf3 Nc6 Nxd4 d6 Bc4 e5 Qf3 Qf6 Nxc6 Qxf3 gxf3 bxc6 Nc3 Nf6 Bg5 Be7 Bxf6 Bxf6 O-O-O Be6 Bxe6 fxe6 Rxd6 Ke7 Rxc6 Rhd8 Rd1 Rxd1+ Nxd1 Rd8 Ne3 h5 Ra6 g5 Rxa7+ Kf8 Rh7 g4 fxg4 hxg4 Rh6 Bg5 Rxe6 Bxe3+ fxe3 Kf7 Rxe5 Kf6 Rf5+ Kg6 Rf4 Kg5 Rf5+ Kh4 c4 Kh3 Rg5 Re8 e5 Kh4 Rg7 Rh8 Kd2 Kh3 e6 Rh4 e7 Kxh2 e8=Q Kg3 Rd7 Rh2+ Kd3 Rf2 Qe5+ Kg2 Rd5 g3 Qe4+ Kg1 Rg5 g2 Rxg2+ Kf1 Kd4 Rxg2 Qf4+ Rf2 c5 Rxf4+ exf4 Ke2 f5 Kf3 c6 Kg4 c7 Kxf5 c8=Q+ Kg5 Qc5+ Kg4 a4 Kg3 a5
Live Chess,Chess.com,alarrache,dhawalplaysd4,1-0,1793,1839,2020.11.28,11:22:03,D02,60,alarrache won by checkmate,Chess.com,d4 d5 e3 e6 Nf3 Nc6 c4 Bb4+ Bd2 Bxd2+ Nbxd2 dxc4 Nxc4 Nf6 Bd3 a6 O-O b5 Ncd2 Nd5 Rc1 Bb7 a3 Qd6 Bb1 h6 Ne4 Qd7 Qc2 Nce7 Nc5 Qc8 Nxb7 Qxb7 e4 Nf4 g3 Nh3+ Kg2 Ng5 Rfe1 Nxf3 Kxf3 c6 Qd3 g5 d5 exd5 exd5 O-O Qh7#
Live Chess,Chess.com,dhawalplaysd4,Gandalfsson,1/2-1/2,1848,1854,2020.11.28,11:19:51,D00,60,Game drawn by stalemate,Chess.com,e4 d5 d4 dxe4 Nc3 f5 f3 Nf6 fxe4 fxe4 Bg5 Nc6 Bxf6 exf6 Nxe4 Bf5 Nc5 Bxc5 dxc5 Qe7+ Qe2 O-O-O Qxe7 Nxe7 Nf3 Bxc2 Rc1 Ba4 b3 Bc6 Be2 Rhe8 O-O Nf5 Bd3 Ne3 Rfd1 Nxd1 Rxd1 Bxf3 gxf3 g6 Bc4 Rxd1+ Kg2 Rd2+ Kg3 Rxa2 b4 Rb2 b5 b6 cxb6 cxb6 Bf1 Rb4 Bh3+ f5 Bg2 Rd8 f4 Rd3+ Kh4 Rd2 Kh3 Rb3+ Kh4 Rxg2 h3 Rbg3
Live Chess,Chess.com,Simon_Holmstrom,dhawalplaysd4,0-1,1926,1848,2020.11.28,11:18:50,B01,60,dhawalplaysd4 won by resignation,Chess.com,e4 d5 exd5 Nf6 Bc4 Nxd5 Nf3 Nc6 d4 Bf5 Bg5 f6 Bh4 g5 Bg3 e6 h4 Bd6 hxg5 fxg5 Nfd2 Bxg3 fxg3 Qd6 g4 Qg3+ Kf1 Bxg4 Nf3 Ne3+
Live Chess,Chess.com,dhawalplaysd4,Harinal,0-1,1838,1781,2020.11.28,11:17:05,B21,60,Harinal won by checkmate,Chess.com,e4 c5 d4 cxd4 Nf3 Nf6 Qxd4 Nc6 Qd3 d6 Nc3 g6 Bg5 Bg7 Bxf6 Bxf6 Be2 O-O h4 h5 g3 a6 O-O-O b5 Nd5 Bg7 Ng5 Bb7 a3 e6 Ne3 Qb6 Nf3 Rad8 b4 Ne5 Nxe5 Bxe5 c4 bxc4 Nxc4 Rc8 Kb1 Qb5 Rc1 Bg7 Nxd6 Rxc1+ Rxc1 Qe5 Nxb7 Qb2#
Live Chess,Chess.com,Stojan1970,dhawalplaysd4,1-0,1832,1848,2020.11.28,11:14:22,D00,60,Stojan1970 won by checkmate,Chess.com,d4 d5 c3 e6 g3 Nc6 Bg2 Nf6 Bg5 Be7 Bxf6 Bxf6 Nd2 O-O e4 Bd7 e5 Be7 f4 f6 Ngf3 fxe5 fxe5 Qe8 O-O Rf7 Qb3 a6 Rf2 Na5 Qc2 Nc4 Nxc4 dxc4 Raf1 Bc6 Nd2 Rxf2 Rxf2 Bxg2 Kxg2 Qc6+ Qe4 Qxe4+ Nxe4 Rf8 Rxf8+ Bxf8 Ng5 h6 Nxe6 c6 Nxf8 Kxf8 Kf3 Ke7 Ke4 Ke6 g4 g5 h3 b6 b3 cxb3 axb3 b5 b4 Ke7 d5 cxd5+ Kxd5 Kd7 Kc5 Ke6 Kb6 Kxe5 Kxa6 Kf4 Kxb5 Kg3 c4 Kxh3 c5 Kxg4 c6 h5 c7 h4 c8=Q+ Kg3 Qc7+ Kh3 Qc3+ Kg4 Qd4+ Kh5 Qe5 Kg4 Qe2+ Kh3 Qf3+ Kh2 Qg4 h3 Qxg5 Kh1 Kc4 h2 Qh4 Kg1 b5 h1=Q Qxh1+ Kxh1 b6 Kg2 b7 Kh3 b8=Q Kg4 Qf8 Kg3 Kd4 Kh4 Ke4 Kh5 Qf7+ Kh6 Kf3 Kg5 Qf8 Kh4 Kf4 Kh3 Qg7 Kh2 Kf3 Kh1 Qg2#
Live Chess,Chess.com,dhawalplaysd4,parth_25zari,1-0,1857,1905,2020.11.28,11:11:55,C01,60,dhawalplaysd4 won on time,Chess.com,e4 e6 d4 d5 exd5 exd5 Nc3 Nf6 Nf3 Bd6 Bd3 O-O Be3 Re8 O-O c5 Qd2 c4 Be2 Nc6 b3 Bb4 a3 Ne4 axb4 Nxd2 Bxd2 Nxb4 Rac1 Nc6 Nb5 cxb3 cxb3 a6 Nc3 Bf5 Rfe1 Qb6 Nxd5 Qd8 Nc3 Nxd4 Nxd4 Qxd4 Be3 Qf6 Nd5 Qd6 Nc7 Rac8 Nxe8 Rxe8 Bc5 Qg6 Bc4 Rxe1+ Rxe1 h5 Re8+ Kh7 h3 Be6 Be2 Qb1+ Kh2 Qxb3 Rd8 Qc4 Bxc4 Bxc4 Bb6 Be6 Rb8 Bd5 Rd8 Bc6 Bd4 Kg6 Rb8 f6 Re8 Kg5 Re2 f5 Rd2 g6 f3 f4 g4 h4 Bf6+ Kxf6 Rd6+ Ke5 Rd8 a5 Re8+ Kd4 Rg8 Ke3 Rxg6 Kf2 Re6 Kxf3 Re3+
Live Chess,Chess.com,dhawalplaysd4,LE_MadX,1-0,1848,1812,2020.11.28,11:09:30,D00,60,dhawalplaysd4 won on time,Chess.com,e3 d5 d4 b6 Nc3 Bb7 Nf3 Qd6 Be2 Nd7 Nb5 Qb4+ Nc3 Qd6 Bd2 Qg6 Bd3 f5 Rg1 O-O-O Ne5 Nxe5 dxe5 e6 Qf3 Ne7 Qg3 Qf7 Ne2 h5 f3 g5 h3 Bh6 a3 Nc6 Bc3 f4 exf4 gxf4 Qf2 h4 O-O-O Rhg8 Bd4 a5 Bc3 Bf8 Nd4 Nxd4 Qxd4 c5 Qf2 c4 Be2 Bc5 Bd4 Be7 Bxb6 Rd7 Bc5 Bf6 Ba7 Rc7 Bb6 Rc6 Bxa5 Bxe5 Rge1 Qf6 c3 d4 cxd4 Bxd4 Rxd4 c3 bxc3 Rxc3+ Bxc3 Qe7 Rc4+ Kb8 Qb6 Qxa3+ Qb2 Rf8 Qxa3 Rc8 Qb3 Rc7 Be5 Kc8 Bxc7 Kd7 Qc3 Ke7 Bb6 Kf7 Rc7+
Live Chess,Chess.com,Chessismycigarette,dhawalplaysd4,0-1,1786,1840,2020.11.28,11:06:59,B01,60,dhawalplaysd4 won on time,Chess.com,e4 d5 exd5 Nf6 d3 Nxd5 Be2 Nf6 Nf3 Nc6 O-O e6 h3 Bd7 c3 Bd6 d4 Qe7 Be3 O-O Nh2 e5 dxe5 Nxe5 Ng4 Nexg4 Bxg4 Qe5 g3 Bxg4 hxg4 h5 gxh5 Nxh5 Qf3 Rae8 Bd4 Qg5 Na3 Re6 Nc4 Rg6 Nxd6 cxd6 Kg2 Nf4+ Kg1 Nh3+ Kg2 Nf4+ Kg1 Re8 Be3 Nh3+ Kg2 Qe5 Kxh3 Rh6+ Kg2 Rg6 Qf4 Ree6 Qxe5 dxe5 Bf4 exf4 Kf3 Ref6 gxf4 Rh6 Rg1 Rh3+ Rg3 Rhh6 Rg4 Kh7 Rg3 Rh4 Rh3 Rxh3+ Ke4 Rh4 Ke5 Rhxf4 Kd5 R6f5+ Kd6 Rg5 Kc7 Rh5 Kb8 Rh6 Rd1 Re4 Rd7 Re7
Live Chess,Chess.com,goloton35,dhawalplaysd4,0-1,1813,1833,2020.11.28,11:04:43,D21,60,dhawalplaysd4 won on time,Chess.com,d4 d5 c4 e6 Nf3 dxc4 Nc3 Nc6 e4 Nf6 Bg5 Bb4 Bxc4 h6 Bxf6 g5 Bxd8 Kxd8 O-O a6 d5 Ne7 dxe6+ Ke8 exf7+ Kf8 e5 b5 Bb3 g4 Nh4 Rh7 e6 a5 a4 Bb7 Nd5 Bxd5 Bxd5 Rd8 axb5 Rxd5 Qxg4 Rg7 Qe4 h5 Rad1 Rg4 Qh7 Nf5 Rxd5 Nxh4 Qh8+ Ke7 Qe8+ Kf6 Qd8+ Kg6 Rg5+ Rxg5 Qxg5+ Kxg5
Live Chess,Chess.com,Karrch,dhawalplaysd4,0-1,1746,1825,2020.11.28,11:02:32,D02,60,dhawalplaysd4 won on time,Chess.com,d4 d5 Nf3 e6 Bf4 Nc6 e3 Nf6 Ne5 Bd7 Bd3 Nxe5 dxe5 Ne4 Nd2 Nxd2 Qxd2 Be7 c3 O-O Qc2 g6 h4 Bxh4 Bh6 Re8 g3 Be7 O-O-O f6 Bxg6 f5 Bxe8 Qxe8 Qe2 Qg6 Qh5 Qxh5 Rxh5 Ba4 Rdh1 c5 Bf4 d4 Rxh7 Bf8 Rh8+ Kf7 R1h7+ Kg6 Rxb7 Bc6 Rc7 Be4 Bh6 dxe3 Rxf8 Rxf8 Bxf8 exf2 Rg7+ Kh5 Rh7+ Kg4 Rg7+ Kf3
